sample_id,model_variant,y_true,y_pred,error_type,error_reason,reviewer_notes
EX33560,weighted_fusion,0,1,false_positive,reclaimed_slang_falsely_flagged,Verified ML classification error under: domain_shift
EX33588,weighted_fusion,1,0,false_negative,visual_occlusion_low_light,Verified ML classification error under: visual_artifacts
EX33628,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX33644,weighted_fusion,1,0,false_negative,implicit_sarcasm_not_detected,Verified ML classification error under: sarcasm_miss
EX33662,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX33678,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX33691,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX33745,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX33770,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX33779,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX33787,weighted_fusion,1,0,false_negative,out_of_distribution_cultural_slang,Verified ML classification error under: domain_shift
EX33791,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX33798,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX33812,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX33818,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX33865,weighted_fusion,0,1,false_positive,reclaimed_slang_falsely_flagged,Verified ML classification error under: domain_shift
EX33868,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX33897,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX33902,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX33978,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX33991,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX33996,weighted_fusion,0,1,false_positive,shadow_mimicking_graphic_contour,Verified ML classification error under: visual_artifacts
EX34029,weighted_fusion,0,1,false_positive,exaggerated_emotional_voice,Verified ML classification error under: modal_contradiction
EX34044,weighted_fusion,1,0,false_negative,implicit_sarcasm_not_detected,Verified ML classification error under: sarcasm_miss
EX34047,weighted_fusion,0,1,false_positive,reclaimed_slang_falsely_flagged,Verified ML classification error under: domain_shift
EX34075,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX34128,weighted_fusion,0,1,false_positive,exaggerated_emotional_voice,Verified ML classification error under: modal_contradiction
EX34138,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX34163,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX34164,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX34183,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX34206,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX34261,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX34277,weighted_fusion,0,1,false_positive,reclaimed_slang_falsely_flagged,Verified ML classification error under: domain_shift
EX34279,weighted_fusion,1,0,false_negative,out_of_distribution_cultural_slang,Verified ML classification error under: domain_shift
EX34284,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX34332,weighted_fusion,0,1,false_positive,reclaimed_slang_falsely_flagged,Verified ML classification error under: domain_shift
EX34410,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX34415,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX34428,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX34461,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX34488,weighted_fusion,1,0,false_negative,implicit_sarcasm_not_detected,Verified ML classification error under: sarcasm_miss
EX34498,weighted_fusion,1,0,false_negative,implicit_sarcasm_not_detected,Verified ML classification error under: sarcasm_miss
EX34505,weighted_fusion,1,0,false_negative,visual_occlusion_low_light,Verified ML classification error under: visual_artifacts
EX34535,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX34561,weighted_fusion,1,0,false_negative,visual_occlusion_low_light,Verified ML classification error under: visual_artifacts
EX34568,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX34618,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX34646,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX34693,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX34729,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX34753,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX34879,weighted_fusion,1,0,false_negative,implicit_sarcasm_not_detected,Verified ML classification error under: sarcasm_miss
EX34881,weighted_fusion,0,1,false_positive,shadow_mimicking_graphic_contour,Verified ML classification error under: visual_artifacts
EX34894,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX34899,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX34914,weighted_fusion,1,0,false_negative,out_of_distribution_cultural_slang,Verified ML classification error under: domain_shift
EX34930,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX34952,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX34997,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX35011,weighted_fusion,1,0,false_negative,visual_occlusion_low_light,Verified ML classification error under: visual_artifacts
EX35012,weighted_fusion,0,1,false_positive,exaggerated_emotional_voice,Verified ML classification error under: modal_contradiction
EX35025,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX35058,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX35105,weighted_fusion,0,1,false_positive,roman_urdu_token_misclassification,Verified ML classification error under: transliteration_ambiguity
EX35129,weighted_fusion,1,0,false_negative,visual_occlusion_low_light,Verified ML classification error under: visual_artifacts
EX35146,weighted_fusion,1,0,false_negative,visual_occlusion_low_light,Verified ML classification error under: visual_artifacts
EX35175,weighted_fusion,1,0,false_negative,out_of_distribution_cultural_slang,Verified ML classification error under: domain_shift
EX35195,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX35209,weighted_fusion,0,1,false_positive,exaggerated_emotional_voice,Verified ML classification error under: modal_contradiction
EX35270,weighted_fusion,0,1,false_positive,shadow_mimicking_graphic_contour,Verified ML classification error under: visual_artifacts
EX35279,weighted_fusion,1,0,false_negative,implicit_sarcasm_not_detected,Verified ML classification error under: sarcasm_miss
EX35290,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX35292,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX35308,weighted_fusion,0,1,false_positive,exaggerated_emotional_voice,Verified ML classification error under: modal_contradiction
EX35358,weighted_fusion,0,1,false_positive,misinterpreted_homophone_in_asr,Verified ML classification error under: asr_drift
EX35362,weighted_fusion,0,1,false_positive,exaggerated_emotional_voice,Verified ML classification error under: modal_contradiction
EX35364,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX35371,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX35392,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX35459,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX35490,weighted_fusion,0,1,false_positive,literal_interpretation_of_satire,Verified ML classification error under: sarcasm_miss
EX35505,weighted_fusion,1,0,false_negative,cross_modal_conflict_benign_text,Verified ML classification error under: modal_contradiction
EX35611,weighted_fusion,1,0,false_negative,audio_whisper_transcription_drift,Verified ML classification error under: asr_drift
EX35621,weighted_fusion,0,1,false_positive,reclaimed_slang_falsely_flagged,Verified ML classification error under: domain_shift
EX35625,weighted_fusion,1,0,false_negative,roman_urdu_slang_missed,Verified ML classification error under: transliteration_ambiguity
EX35637,weighted_fusion,1,0,false_negative,implicit_sarcasm_not_detected,Verified ML classification error under: sarcasm_miss
